id,timestamp,user,api,region,response_time,bytes,status,is_anomaly
4583,2025-09-14T17:23:42.927878,attacker,DeleteObject,eu-west-1,4.71,200000,200,1
4584,2025-09-14T16:54:17.927878,attacker,PutObject,eu-west-1,4.202,200000,200,1
4585,2025-09-14T17:25:54.927878,attacker,PutObject,eu-west-1,4.293,200000,200,1
4586,2025-09-15T05:47:17.927878,bob,GetObject,ap-south-1,0.288,636,200,0
4587,2025-09-15T08:10:38.927878,bob,Login,ap-south-1,0.463,2222,200,0
4588,2025-09-14T16:47:59.927878,attacker,GetObject,eu-west-1,4.308,200000,200,1
4589,2025-09-14T18:45:37.927878,alice,AssumeRole,eu-west-1,0.355,538,200,0
4590,2025-09-14T17:27:00.927878,svc_backup,Login,ap-south-1,0.328,2220,200,0
4591,2025-09-14T17:28:34.927878,carol,ListBuckets,ap-south-1,0.332,2630,200,0
4592,2025-09-14T17:23:46.927878,attacker,ListBuckets,eu-west-1,4.065,200000,200,1
4593,2025-09-14T16:48:06.927878,attacker,ListBuckets,eu-west-1,4.731,200000,200,1
4594,2025-09-15T03:13:58.927878,svc_backup,ListBuckets,us-east-1,0.359,2942,200,0
4595,2025-09-14T22:00:46.927878,svc_backup,GetObject,eu-west-1,0.397,977,200,0
4596,2025-09-14T16:33:14.927878,attacker,DeleteObject,eu-west-1,4.402,200000,200,1
4597,2025-09-15T13:46:11.927878,bob,GetObject,us-east-1,0.269,2931,200,0
4598,2025-09-15T00:00:26.927878,alice,ListBuckets,eu-west-1,0.151,1452,200,0
4599,2025-09-15T08:07:57.927878,alice,GetObject,us-east-1,0.254,255,200,0
4600,2025-09-14T17:23:54.927878,attacker,ListBuckets,eu-west-1,4.191,200000,200,1
4601,2025-09-14T19:19:08.927878,alice,GetObject,eu-west-1,0.207,1943,200,0
4602,2025-09-14T16:46:14.927878,attacker,ListBuckets,eu-west-1,4.165,200000,200,1
4603,2025-09-14T16:46:57.927878,attacker,DeleteObject,eu-west-1,4.948,200000,200,1
4604,2025-09-15T08:30:27.927878,carol,GetObject,eu-west-1,0.058,552,200,0
4605,2025-09-15T14:07:25.927878,bob,AssumeRole,ap-south-1,0.212,1452,200,0
4606,2025-09-14T17:23:41.927878,dave,ListBuckets,us-east-1,0.188,3584,403,0
4607,2025-09-14T16:32:29.927878,attacker,ListBuckets,eu-west-1,4.216,200000,200,1
4608,2025-09-15T04:06:40.927878,svc_backup,GetObject,ap-south-1,0.37,1437,200,0
4609,2025-09-15T15:15:39.927878,alice,GetObject,us-east-1,0.221,2431,200,0
4610,2025-09-14T20:28:57.927878,alice,DeleteObject,eu-west-1,0.092,845,200,0
4611,2025-09-14T21:20:11.927878,admin,DescribeInstances,us-east-1,0.382,1536,200,0
4612,2025-09-14T20:18:24.927878,bob,Login,us-east-1,0.529,1064,200,0
4613,2025-09-14T17:25:09.927878,attacker,DeleteObject,eu-west-1,4.518,200000,200,1
4614,2025-09-14T16:49:23.927878,attacker,ListBuckets,eu-west-1,4.137,200000,200,1
4615,2025-09-14T16:38:26.927878,attacker,ListBuckets,eu-west-1,4.487,200000,200,1
4616,2025-09-14T17:05:38.927878,attacker,DeleteObject,eu-west-1,4.978,200000,200,1
4617,2025-09-14T16:38:44.927878,attacker,ListBuckets,eu-west-1,4.586,200000,200,1
4618,2025-09-14T16:34:47.927878,attacker,ListBuckets,eu-west-1,4.148,200000,200,1
4619,2025-09-15T01:28:50.927878,bob,DescribeInstances,us-east-1,0.227,1580,200,0
4620,2025-09-15T00:00:00.927878,svc_backup,Login,us-east-1,0.386,2384,200,0
4621,2025-09-15T06:48:18.927878,svc_backup,Login,eu-west-1,0.362,2123,200,0
4622,2025-09-15T08:27:13.927878,bob,Login,us-east-1,0.172,2143,200,0
4623,2025-09-14T16:55:50.927878,attacker,ListBuckets,eu-west-1,4.379,200000,200,1
4624,2025-09-15T09:01:43.927878,dave,GetObject,us-east-1,0.201,2934,200,0
4625,2025-09-14T16:50:32.927878,attacker,PutObject,eu-west-1,4.951,200000,200,1
4626,2025-09-14T16:40:05.927878,attacker,ListBuckets,eu-west-1,4.354,200000,200,1
4627,2025-09-15T05:25:15.927878,bob,Login,us-east-1,0.362,2278,200,0
4628,2025-09-14T18:45:24.927878,alice,DeleteVM,ap-south-1,0.249,1430,200,0
4629,2025-09-15T06:09:24.927878,alice,GetObject,us-east-1,0.082,1924,200,0
4630,2025-09-15T15:33:46.927878,alice,GetObject,ap-south-1,0.397,3795,200,0
4631,2025-09-14T17:05:12.927878,attacker,GetObject,eu-west-1,4.069,200000,200,1
4632,2025-09-14T21:22:05.927878,bob,PutObject,eu-west-1,0.242,2192,200,0
4633,2025-09-15T13:22:15.927878,alice,DeleteVM,ap-south-1,0.533,1850,200,0
4634,2025-09-15T05:33:36.927878,alice,CreateVM,ap-south-1,0.39,932,200,0
4635,2025-09-14T16:47:36.927878,attacker,ListBuckets,eu-west-1,4.042,200000,200,1
4636,2025-09-15T14:39:44.927878,alice,GetObject,ap-south-1,0.158,1156,200,0
4637,2025-09-14T16:52:45.927878,attacker,GetObject,eu-west-1,4.054,200000,200,1
4638,2025-09-15T02:11:25.927878,carol,Login,eu-west-1,0.229,1051,200,0
4639,2025-09-14T21:02:33.927878,svc_backup,DeleteVM,us-east-1,0.268,1512,200,0
4640,2025-09-14T20:06:02.927878,svc_backup,ListBuckets,us-east-1,0.17,2470,200,0
4641,2025-09-15T14:20:40.927878,dave,GetObject,ap-south-1,0.61,2042,200,0
4642,2025-09-14T17:03:53.927878,attacker,PutObject,eu-west-1,4.994,200000,200,1
4643,2025-09-14T19:22:30.927878,svc_backup,ListBuckets,ap-south-1,0.293,1103,200,0
4644,2025-09-14T16:57:34.927878,attacker,DeleteObject,eu-west-1,4.808,200000,200,1
4645,2025-09-14T16:43:39.927878,attacker,ListBuckets,eu-west-1,4.425,200000,200,1
4646,2025-09-15T14:54:17.927878,carol,CreateVM,ap-south-1,0.198,2048,200,0
4647,2025-09-15T03:17:26.927878,svc_backup,Login,eu-west-1,0.322,1179,200,0
4648,2025-09-15T13:55:05.927878,carol,GetObject,ap-south-1,0.05,2529,200,0
4649,2025-09-15T02:39:11.927878,bob,DescribeInstances,eu-west-1,0.137,1701,200,0
4650,2025-09-14T17:14:34.927878,attacker,PutObject,eu-west-1,4.724,200000,200,1
4651,2025-09-14T16:33:45.927878,attacker,DeleteObject,eu-west-1,4.284,200000,200,1
4652,2025-09-15T13:30:39.927878,alice,Login,ap-south-1,0.141,2244,200,0
4653,2025-09-15T02:57:05.927878,svc_backup,DeleteVM,eu-west-1,0.422,2634,200,0
4654,2025-09-15T12:21:30.927878,carol,ListBuckets,us-east-1,0.439,1529,200,0
4655,2025-09-14T20:50:11.927878,dave,GetObject,ap-south-1,0.611,1267,200,0
4656,2025-09-14T16:27:09.927878,attacker,ListBuckets,eu-west-1,4.092,200000,200,1
4657,2025-09-15T15:55:23.927878,bob,CreateVM,eu-west-1,0.227,2059,500,0
4658,2025-09-14T16:34:11.927878,attacker,ListBuckets,eu-west-1,4.314,200000,200,1
4659,2025-09-14T17:05:30.927878,attacker,DeleteObject,eu-west-1,4.962,200000,200,1
4660,2025-09-14T18:21:48.927878,carol,DescribeInstances,us-east-1,0.353,1557,200,0
4661,2025-09-15T08:53:25.927878,alice,ListBuckets,us-east-1,0.302,88,200,0
4662,2025-09-14T20:58:58.927878,alice,DeleteVM,ap-south-1,0.329,1899,200,0
4663,2025-09-14T16:40:17.927878,attacker,ListBuckets,eu-west-1,4.395,200000,200,1
4664,2025-09-15T09:35:08.927878,svc_backup,Login,us-east-1,0.249,1579,200,0
4665,2025-09-15T15:17:56.927878,carol,GetObject,eu-west-1,0.342,1856,403,0
4666,2025-09-15T07:56:54.927878,carol,GetObject,us-east-1,0.411,2843,200,0
4667,2025-09-14T20:58:15.927878,carol,DeleteVM,eu-west-1,0.298,1260,200,0
4668,2025-09-14T16:44:14.927878,attacker,PutObject,eu-west-1,4.406,200000,200,1
4669,2025-09-14T16:28:14.927878,attacker,PutObject,eu-west-1,4.662,200000,200,1
4670,2025-09-15T05:26:28.927878,carol,GetObject,ap-south-1,0.371,2022,200,0
4671,2025-09-15T01:59:56.927878,dave,DescribeInstances,us-east-1,0.05,1880,200,0
4672,2025-09-14T19:40:07.927878,alice,DescribeInstances,ap-south-1,0.149,193,200,0
4673,2025-09-15T04:23:27.927878,dave,PutObject,ap-south-1,0.561,494,200,0
4674,2025-09-14T17:18:54.927878,attacker,ListBuckets,eu-west-1,4.604,200000,200,1
4675,2025-09-14T16:49:19.927878,attacker,GetObject,eu-west-1,4.429,200000,200,1
4676,2025-09-15T03:31:09.927878,carol,GetObject,us-east-1,0.341,2525,200,0
4677,2025-09-14T18:58:38.927878,alice,Login,ap-south-1,0.05,2401,200,0
4678,2025-09-15T11:24:34.927878,carol,PutObject,ap-south-1,0.421,1929,200,0
4679,2025-09-15T12:49:38.927878,bob,Login,eu-west-1,0.427,2077,200,0
4680,2025-09-15T04:00:38.927878,bob,GetObject,ap-south-1,0.472,1281,200,0
4681,2025-09-15T03:54:18.927878,dave,Login,eu-west-1,0.228,3130,200,0
4682,2025-09-15T02:02:43.927878,dave,DeleteVM,ap-south-1,0.388,506,200,0
4683,2025-09-15T14:09:16.927878,compromised_admin,GetObject,us-east-1,5.0,5000000,200,1
4684,2025-09-14T16:52:16.927878,attacker,PutObject,eu-west-1,4.828,200000,200,1
4685,2025-09-14T23:49:53.927878,bob,GetObject,us-east-1,0.353,2354,200,0
4686,2025-09-14T16:44:17.927878,attacker,DeleteObject,eu-west-1,4.055,200000,200,1
4687,2025-09-14T17:34:23.927878,carol,DescribeInstances,us-east-1,0.543,1636,200,0
4688,2025-09-14T16:49:03.927878,attacker,GetObject,eu-west-1,4.104,200000,200,1
4689,2025-09-15T01:03:06.927878,alice,ListBuckets,eu-west-1,0.512,2893,200,0
4690,2025-09-15T05:47:56.927878,dave,Login,eu-west-1,0.05,2948,200,0
4691,2025-09-15T03:06:48.927878,dave,AssumeRole,eu-west-1,0.514,1282,200,0
4692,2025-09-14T17:05:23.927878,attacker,GetObject,eu-west-1,4.966,200000,200,1
4693,2025-09-15T13:36:25.927878,bob,DeleteVM,eu-west-1,0.263,2027,200,0
4694,2025-09-15T05:38:07.927878,bob,PutObject,us-east-1,0.211,3522,200,0
4695,2025-09-15T14:05:45.927878,alice,ListBuckets,us-east-1,0.311,2596,200,0
4696,2025-09-15T08:28:48.927878,alice,AssumeRole,us-east-1,0.438,1344,200,0
4697,2025-09-15T00:10:58.927878,bob,ListBuckets,ap-south-1,0.518,1680,403,0
4698,2025-09-15T06:57:39.927878,carol,GetObject,us-east-1,0.53,1686,200,0
4699,2025-09-14T17:17:08.927878,attacker,PutObject,eu-west-1,4.01,200000,200,1
4700,2025-09-14T19:15:48.927878,svc_backup,AssumeRole,us-east-1,0.326,3614,200,0
4701,2025-09-15T05:18:07.927878,alice,AssumeRole,ap-south-1,0.475,617,200,0
4702,2025-09-14T19:47:08.927878,bob,Login,us-east-1,0.329,1784,200,0
4703,2025-09-14T17:17:00.927878,attacker,GetObject,eu-west-1,4.063,200000,200,1
4704,2025-09-14T17:13:54.927878,attacker,DeleteObject,eu-west-1,4.004,200000,200,1
4705,2025-09-15T07:26:15.927878,dave,ListBuckets,us-east-1,0.317,1393,200,0
4706,2025-09-14T16:48:10.927878,attacker,PutObject,eu-west-1,4.577,200000,200,1
4707,2025-09-14T17:08:41.927878,attacker,GetObject,eu-west-1,4.181,200000,200,1
4708,2025-09-14T17:02:15.927878,attacker,DeleteObject,eu-west-1,4.465,200000,200,1
4709,2025-09-15T08:30:38.927878,svc_backup,DescribeInstances,us-east-1,0.225,2755,200,0
4710,2025-09-14T16:30:10.927878,attacker,GetObject,eu-west-1,4.423,200000,200,1
4711,2025-09-15T07:29:06.927878,svc_backup,CreateVM,eu-west-1,0.301,1176,200,0
4712,2025-09-15T05:10:29.927878,dave,GetObject,eu-west-1,0.388,1027,200,0
4713,2025-09-14T23:21:15.927878,bob,DeleteObject,eu-west-1,0.277,1131,200,0
4714,2025-09-15T11:04:51.927878,alice,Login,eu-west-1,0.348,2355,200,0
4715,2025-09-14T16:42:14.927878,attacker,GetObject,eu-west-1,4.575,200000,200,1
4716,2025-09-14T22:34:45.927878,alice,AssumeRole,eu-west-1,0.515,2965,200,0
4717,2025-09-15T04:06:44.927878,dave,GetObject,eu-west-1,0.455,2019,200,0
4718,2025-09-15T10:45:43.927878,dave,AssumeRole,us-east-1,0.449,574,200,0
4719,2025-09-14T18:17:44.927878,alice,DeleteVM,ap-south-1,0.168,1739,200,0
4720,2025-09-15T05:44:49.927878,alice,DescribeInstances,us-east-1,0.172,962,200,0
4721,2025-09-15T01:20:42.927878,carol,DeleteObject,eu-west-1,0.445,2262,200,0
4722,2025-09-14T23:51:49.927878,admin,ListBuckets,eu-west-1,0.325,2581,200,0
4723,2025-09-14T16:29:14.927878,attacker,PutObject,eu-west-1,4.165,200000,200,1
4724,2025-09-14T23:48:19.927878,bob,ListBuckets,eu-west-1,0.314,1902,200,0
4725,2025-09-15T12:47:04.927878,dave,PutObject,eu-west-1,0.357,2135,200,0
4726,2025-09-14T23:26:18.927878,bob,CreateVM,ap-south-1,0.229,1785,200,0
4727,2025-09-15T02:14:59.927878,alice,Login,us-east-1,0.289,1900,200,0
4728,2025-09-15T15:27:01.927878,bob,AssumeRole,eu-west-1,0.206,1249,200,0
4729,2025-09-14T22:13:48.927878,bob,Login,eu-west-1,0.46,2550,200,0
4730,2025-09-14T16:33:50.927878,attacker,PutObject,eu-west-1,4.814,200000,200,1
4731,2025-09-14T23:12:17.927878,alice,PutObject,ap-south-1,0.264,1782,200,0
4732,2025-09-15T10:00:38.927878,carol,PutObject,eu-west-1,0.38,2646,200,0
4733,2025-09-14T16:38:11.927878,attacker,ListBuckets,eu-west-1,4.712,200000,200,1
4734,2025-09-15T06:40:57.927878,dave,GetObject,eu-west-1,0.43,2039,500,0
4735,2025-09-14T16:53:03.927878,attacker,PutObject,eu-west-1,4.186,200000,200,1
4736,2025-09-15T01:07:48.927878,alice,ListBuckets,us-east-1,0.348,3273,200,0
4737,2025-09-14T16:31:03.927878,attacker,PutObject,eu-west-1,4.214,200000,200,1
4738,2025-09-15T04:53:23.927878,svc_backup,Login,eu-west-1,0.226,2083,200,0
4739,2025-09-15T10:13:38.927878,carol,GetObject,ap-south-1,0.09,1833,200,0
4740,2025-09-14T19:00:58.927878,carol,Login,ap-south-1,0.425,810,500,0
4741,2025-09-14T19:56:12.927878,alice,ListBuckets,us-east-1,0.27,3261,200,0
4742,2025-09-15T14:51:24.927878,bob,CreateVM,ap-south-1,0.642,1846,200,0
4743,2025-09-14T21:29:13.927878,alice,Login,us-east-1,0.243,3269,200,0
4744,2025-09-15T09:41:15.927878,bob,ListBuckets,eu-west-1,0.242,1637,200,0
4745,2025-09-15T15:31:47.927878,carol,PutObject,us-east-1,0.105,2659,200,0
4746,2025-09-14T16:42:21.927878,attacker,PutObject,eu-west-1,4.564,200000,200,1
4747,2025-09-15T06:16:42.927878,bob,DescribeInstances,eu-west-1,0.46,2031,200,0
4748,2025-09-15T01:04:16.927878,bob,GetObject,us-east-1,0.276,2359,200,0
4749,2025-09-15T10:09:06.927878,alice,AssumeRole,eu-west-1,0.054,1888,200,0
4750,2025-09-14T16:57:36.927878,attacker,PutObject,eu-west-1,4.079,200000,200,1
4751,2025-09-14T17:19:17.927878,attacker,PutObject,eu-west-1,4.634,200000,200,1
4752,2025-09-14T16:55:02.927878,attacker,PutObject,eu-west-1,4.691,200000,200,1
4753,2025-09-14T19:13:02.927878,alice,GetObject,ap-south-1,0.156,1976,200,0
4754,2025-09-14T16:31:31.927878,attacker,DeleteObject,eu-west-1,4.7,200000,200,1
4755,2025-09-14T17:20:31.927878,attacker,DeleteObject,eu-west-1,4.189,200000,200,1
4756,2025-09-15T02:23:39.927878,carol,AssumeRole,us-east-1,0.278,2572,200,0
4757,2025-09-14T20:19:33.927878,admin,DeleteObject,us-east-1,0.346,1983,200,0
4758,2025-09-14T17:18:53.927878,attacker,GetObject,eu-west-1,4.528,200000,200,1
4759,2025-09-15T12:18:32.927878,alice,GetObject,eu-west-1,0.232,1896,200,0
4760,2025-09-14T19:01:37.927878,svc_backup,CreateVM,eu-west-1,0.556,2305,200,0
4761,2025-09-14T17:23:56.927878,attacker,PutObject,eu-west-1,4.951,200000,200,1
4762,2025-09-14T19:35:08.927878,dave,ListBuckets,us-east-1,0.376,1748,200,0
4763,2025-09-14T22:18:51.927878,admin,Login,eu-west-1,0.422,2228,200,0
4764,2025-09-14T19:27:10.927878,carol,DeleteVM,ap-south-1,0.149,1531,200,0
4765,2025-09-14T17:07:40.927878,attacker,PutObject,eu-west-1,4.629,200000,200,1
4766,2025-09-15T10:43:23.927878,dave,GetObject,ap-south-1,0.05,2583,200,0
4767,2025-09-14T17:14:25.927878,attacker,PutObject,eu-west-1,4.671,200000,200,1
4768,2025-09-14T20:52:56.927878,bob,PutObject,eu-west-1,0.234,2095,200,0
4769,2025-09-14T23:34:17.927878,bob,CreateVM,eu-west-1,0.694,1838,200,0
4770,2025-09-15T09:54:29.927878,bob,DeleteVM,eu-west-1,0.651,2016,200,0
4771,2025-09-14T16:57:47.927878,dave,GetObject,eu-west-1,0.484,511,403,0
4772,2025-09-15T02:31:27.927878,alice,Login,ap-south-1,0.161,1082,200,0
4773,2025-09-14T18:13:29.927878,bob,DeleteVM,us-east-1,0.33,1453,200,0
4774,2025-09-14T19:29:25.927878,svc_backup,GetObject,us-east-1,0.146,2198,200,0
4775,2025-09-14T17:20:51.927878,attacker,GetObject,eu-west-1,4.055,200000,200,1
4776,2025-09-14T17:05:12.927878,attacker,ListBuckets,eu-west-1,4.68,200000,200,1
4777,2025-09-15T09:31:41.927878,dave,Login,ap-south-1,0.265,1768,200,0
4778,2025-09-14T16:43:03.927878,bob,PutObject,ap-south-1,0.286,1476,200,0
4779,2025-09-15T04:51:04.927878,alice,AssumeRole,eu-west-1,0.53,927,200,0
4780,2025-09-15T08:06:15.927878,alice,GetObject,ap-south-1,0.381,1693,200,0
4781,2025-09-15T04:09:13.927878,bob,CreateVM,us-east-1,0.206,388,200,0
4782,2025-09-14T16:49:55.927878,attacker,PutObject,eu-west-1,4.845,200000,200,1
4783,2025-09-14T22:28:35.927878,bob,Login,ap-south-1,0.388,1541,200,0
4784,2025-09-14T19:58:49.927878,alice,Login,ap-south-1,0.309,2065,200,0
4785,2025-09-15T01:42:50.927878,carol,Login,ap-south-1,0.252,3842,200,0
4786,2025-09-14T16:46:21.927878,alice,GetObject,us-east-1,0.36,3640,200,0
4787,2025-09-14T16:47:11.927878,attacker,ListBuckets,eu-west-1,4.604,200000,200,1
4788,2025-09-15T03:34:35.927878,dave,ListBuckets,us-east-1,0.255,1472,200,0
4789,2025-09-14T17:00:25.927878,attacker,PutObject,eu-west-1,4.624,200000,200,1
4790,2025-09-14T19:53:09.927878,bob,DescribeInstances,ap-south-1,0.257,1445,200,0
4791,2025-09-14T17:05:30.927878,attacker,PutObject,eu-west-1,4.085,200000,200,1
4792,2025-09-14T19:33:39.927878,alice,AssumeRole,eu-west-1,0.171,1480,200,0
4793,2025-09-14T17:13:34.927878,attacker,GetObject,eu-west-1,4.244,200000,200,1
4794,2025-09-14T16:34:28.927878,attacker,GetObject,eu-west-1,4.622,200000,200,1
4795,2025-09-15T01:59:22.927878,bob,Login,ap-south-1,0.05,868,200,0
4796,2025-09-14T17:17:27.927878,attacker,GetObject,eu-west-1,4.299,200000,200,1
4797,2025-09-14T16:34:03.927878,attacker,GetObject,eu-west-1,4.011,200000,200,1
4798,2025-09-14T16:28:58.927878,attacker,GetObject,eu-west-1,4.766,200000,200,1
4799,2025-09-15T15:51:45.927878,alice,GetObject,ap-south-1,0.615,1427,200,0
4800,2025-09-15T04:07:43.927878,alice,ListBuckets,us-east-1,0.346,2964,200,0
4801,2025-09-14T23:24:47.927878,bob,AssumeRole,eu-west-1,0.403,2910,200,0
4802,2025-09-14T21:26:28.927878,bob,DescribeInstances,ap-south-1,0.14,1640,200,0
4803,2025-09-15T02:54:09.927878,bob,CreateVM,us-east-1,0.352,2112,200,0
4804,2025-09-14T16:58:27.927878,alice,AssumeRole,us-east-1,0.158,4392,200,0
4805,2025-09-14T21:29:03.927878,carol,PutObject,ap-south-1,0.271,3003,200,0
4806,2025-09-15T00:59:52.927878,alice,PutObject,eu-west-1,0.192,2347,200,0
4807,2025-09-15T16:11:20.927878,dave,Login,ap-south-1,0.059,3783,200,0
4808,2025-09-14T17:02:44.927878,attacker,PutObject,eu-west-1,4.958,200000,200,1
4809,2025-09-14T17:07:06.927878,attacker,DeleteObject,eu-west-1,4.716,200000,200,1
4810,2025-09-14T20:48:01.927878,bob,DeleteObject,ap-south-1,0.363,1806,200,0
4811,2025-09-14T19:14:40.927878,alice,AssumeRole,ap-south-1,0.258,2302,200,0
4812,2025-09-15T00:33:25.927878,dave,GetObject,eu-west-1,0.225,3095,200,0
4813,2025-09-14T21:05:34.927878,carol,Login,eu-west-1,0.333,1838,200,0
4814,2025-09-14T16:53:10.927878,attacker,DeleteObject,eu-west-1,4.817,200000,200,1
4815,2025-09-14T23:01:51.927878,carol,GetObject,ap-south-1,0.269,2908,200,0
4816,2025-09-14T17:24:59.927878,attacker,ListBuckets,eu-west-1,4.686,200000,200,1
4817,2025-09-15T11:36:04.927878,svc_backup,ListBuckets,eu-west-1,0.361,1851,200,0
4818,2025-09-15T12:23:04.927878,alice,DescribeInstances,us-east-1,0.05,1682,200,0
4819,2025-09-15T09:12:12.927878,alice,GetObject,ap-south-1,0.05,712,200,0
4820,2025-09-14T22:45:07.927878,alice,Login,ap-south-1,0.362,2092,200,0
4821,2025-09-15T08:38:52.927878,carol,Login,eu-west-1,0.472,1246,200,0
4822,2025-09-15T07:04:26.927878,carol,ListBuckets,ap-south-1,0.079,2748,200,0
4823,2025-09-14T22:44:14.927878,alice,GetObject,eu-west-1,0.606,3156,200,0
4824,2025-09-14T22:50:37.927878,bob,Login,ap-south-1,0.476,1408,200,0
4825,2025-09-14T17:09:55.927878,attacker,GetObject,eu-west-1,4.452,200000,200,1
4826,2025-09-15T01:56:19.927878,svc_backup,Login,ap-south-1,0.319,3198,200,0
4827,2025-09-15T12:33:53.927878,bob,GetObject,ap-south-1,0.318,2190,200,0
4828,2025-09-14T17:07:32.927878,attacker,PutObject,eu-west-1,4.636,200000,200,1
4829,2025-09-15T00:42:54.927878,alice,GetObject,ap-south-1,0.355,2435,403,0
4830,2025-09-15T12:14:34.927878,carol,AssumeRole,ap-south-1,0.359,939,200,0
4831,2025-09-14T17:56:16.927878,carol,Login,ap-south-1,0.251,2837,200,0
4832,2025-09-14T17:41:19.927878,dave,Login,us-east-1,0.05,2097,200,0
4833,2025-09-15T02:24:39.927878,alice,GetObject,ap-south-1,0.587,2407,200,0
4834,2025-09-14T22:37:02.927878,bob,GetObject,us-east-1,0.082,917,200,0
4835,2025-09-15T07:11:42.927878,carol,AssumeRole,ap-south-1,0.566,2492,200,0
4836,2025-09-14T17:10:47.927878,attacker,GetObject,eu-west-1,4.484,200000,200,1
4837,2025-09-15T00:51:59.927878,alice,DeleteVM,ap-south-1,0.303,1793,200,0
4838,2025-09-15T01:47:36.927878,dave,GetObject,ap-south-1,0.05,2535,200,0
4839,2025-09-14T16:45:44.927878,bob,GetObject,ap-south-1,0.184,2409,200,0
4840,2025-09-14T17:26:17.927878,attacker,PutObject,eu-west-1,4.479,200000,200,1
4841,2025-09-14T16:56:37.927878,attacker,PutObject,eu-west-1,4.551,200000,200,1
4842,2025-09-14T21:05:17.927878,alice,CreateVM,eu-west-1,0.241,3438,200,0
4843,2025-09-14T17:25:06.927878,attacker,ListBuckets,eu-west-1,4.86,200000,200,1
4844,2025-09-14T23:52:40.927878,svc_backup,DeleteObject,us-east-1,0.418,2985,200,0
4845,2025-09-14T16:45:50.927878,attacker,GetObject,eu-west-1,4.996,200000,200,1
4846,2025-09-15T05:36:04.927878,alice,ListBuckets,us-east-1,0.486,3099,200,0
4847,2025-09-15T03:01:42.927878,carol,GetObject,eu-west-1,0.059,2528,200,0
4848,2025-09-15T10:29:23.927878,admin,AssumeRole,ap-south-1,0.279,2412,200,0
4849,2025-09-14T19:42:42.927878,carol,CreateVM,ap-south-1,0.202,1500,200,0
4850,2025-09-14T16:45:44.927878,attacker,DeleteObject,eu-west-1,4.773,200000,200,1
4851,2025-09-14T23:22:18.927878,dave,PutObject,ap-south-1,0.397,2873,200,0
4852,2025-09-15T11:51:01.927878,dave,Login,us-east-1,0.37,1798,200,0
4853,2025-09-14T16:56:13.927878,attacker,PutObject,eu-west-1,4.744,200000,200,1
4854,2025-09-14T16:44:41.927878,attacker,ListBuckets,eu-west-1,4.673,200000,200,1
4855,2025-09-14T16:43:03.927878,attacker,PutObject,eu-west-1,4.603,200000,200,1
4856,2025-09-15T04:46:38.927878,alice,DeleteVM,ap-south-1,0.201,3194,200,0
4857,2025-09-15T03:57:49.927878,alice,DescribeInstances,eu-west-1,0.131,2939,500,0
4858,2025-09-15T16:05:08.927878,svc_backup,Login,us-east-1,0.364,3524,200,0
4859,2025-09-15T09:58:59.927878,bob,AssumeRole,us-east-1,0.115,1571,200,0
4860,2025-09-14T16:37:43.927878,attacker,ListBuckets,eu-west-1,4.424,200000,200,1
4861,2025-09-15T16:09:44.927878,alice,Login,us-east-1,0.225,3391,200,0
4862,2025-09-14T17:23:11.927878,attacker,ListBuckets,eu-west-1,4.804,200000,200,1
4863,2025-09-15T03:44:33.927878,carol,GetObject,eu-west-1,0.296,2377,200,0
4864,2025-09-14T17:03:06.927878,attacker,GetObject,eu-west-1,4.035,200000,200,1
4865,2025-09-15T15:02:38.927878,bob,GetObject,ap-south-1,0.494,3066,200,0
4866,2025-09-15T14:33:42.927878,bob,ListBuckets,ap-south-1,0.155,1533,200,0
4867,2025-09-15T09:41:55.927878,bob,CreateVM,eu-west-1,0.343,2787,200,0
4868,2025-09-15T03:53:03.927878,alice,Login,us-east-1,0.05,1715,200,0
4869,2025-09-14T17:23:01.927878,attacker,DeleteObject,eu-west-1,4.613,200000,200,1
4870,2025-09-15T06:21:51.927878,alice,GetObject,ap-south-1,0.41,2219,200,0
4871,2025-09-14T17:04:46.927878,attacker,PutObject,eu-west-1,4.598,200000,200,1
4872,2025-09-14T17:02:36.927878,attacker,ListBuckets,eu-west-1,4.625,200000,200,1
4873,2025-09-15T03:36:45.927878,dave,PutObject,eu-west-1,0.126,2328,200,0
4874,2025-09-15T13:17:52.927878,bob,DescribeInstances,us-east-1,0.273,2108,200,0
4875,2025-09-14T16:27:04.927878,attacker,DeleteObject,eu-west-1,4.223,200000,200,1
4876,2025-09-14T17:29:03.927878,dave,PutObject,ap-south-1,0.396,1636,200,0
4877,2025-09-15T03:10:05.927878,carol,AssumeRole,ap-south-1,0.128,2247,200,0
4878,2025-09-15T01:04:44.927878,carol,GetObject,us-east-1,0.29,2409,200,0
4879,2025-09-14T16:35:58.927878,attacker,PutObject,eu-west-1,4.531,200000,200,1
4880,2025-09-14T17:11:08.927878,attacker,DeleteObject,eu-west-1,4.566,200000,200,1
4881,2025-09-14T17:14:10.927878,attacker,GetObject,eu-west-1,4.137,200000,200,1
4882,2025-09-14T16:38:32.927878,attacker,PutObject,eu-west-1,4.366,200000,200,1
4883,2025-09-14T16:53:59.927878,attacker,DeleteObject,eu-west-1,4.999,200000,200,1
4884,2025-09-14T21:08:15.927878,dave,AssumeRole,ap-south-1,0.368,1668,200,0
4885,2025-09-15T10:15:31.927878,bob,DescribeInstances,ap-south-1,0.371,2679,200,0
4886,2025-09-14T17:31:51.927878,dave,GetObject,ap-south-1,0.05,3688,500,0
